100	-2.743003862	-10.450225
103.0100334	-2.721749159	-10.45900206
106.0200669	-2.700407046	-10.46776382
109.0301003	-2.67900745	-10.47649051
112.0401338	-2.657579465	-10.48516227
115.0501672	-2.636151328	-10.49375926
118.0602007	-2.614750392	-10.5022616
121.0702341	-2.593403114	-10.51064948
124.0802676	-2.572135044	-10.51890311
127.090301	-2.550970818	-10.52700279
130.1003344	-2.529934156	-10.5349289
133.1103679	-2.509047872	-10.54266194
136.1204013	-2.488333875	-10.55018255
139.1304348	-2.467813185	-10.55747152
142.1404682	-2.447505947	-10.56450982
145.1505017	-2.427431447	-10.57127858
148.1605351	-2.407608138	-10.57775916
151.1705686	-2.388053659	-10.58393313
154.180602	-2.368784859	-10.58978227
157.1906355	-2.349817829	-10.59528863
160.2006689	-2.331167929	-10.60043451
163.2107023	-2.312849815	-10.60520245
166.2207358	-2.294877473	-10.6095753
169.2307692	-2.277264251	-10.61353617
172.2408027	-2.260022891	-10.61706847
175.2508361	-2.243165562	-10.62015593
178.2608696	-2.226703893	-10.62278256
181.270903	-2.210649009	-10.6249327
184.2809365	-2.195011563	-10.62659101
187.2909699	-2.17980177	-10.62774249
190.3010033	-2.165029441	-10.62837244
193.3110368	-2.150704016	-10.62846653
196.3210702	-2.1368346	-10.62801075
199.3311037	-2.123429991	-10.62699146
202.3411371	-2.110498719	-10.62539535
205.3511706	-2.09804907	-10.62320946
208.361204	-2.086089127	-10.6204212
211.3712375	-2.074626795	-10.61701834
214.3812709	-2.063669831	-10.61298901
217.3913043	-2.053225881	-10.60832169
220.4013378	-2.043302503	-10.60300525
223.4113712	-2.033907199	-10.59702893
226.4214047	-2.025047445	-10.59038234
229.4314381	-2.016730717	-10.58305548
232.4414716	-2.00896452	-10.5750387
235.451505	-2.001756418	-10.56632277
238.4615385	-1.995114055	-10.55689883
241.4715719	-1.989045188	-10.54675843
244.4816054	-1.98355771	-10.5358935
247.4916388	-1.978659676	-10.52429639
250.5016722	-1.974359331	-10.51195984
253.5117057	-1.970665132	-10.49887701
256.5217391	-1.967585774	-10.48504149
259.5317726	-1.965130219	-10.47044727
262.541806	-1.963307715	-10.4550888
265.5518395	-1.962127822	-10.43896096
268.5618729	-1.961600439	-10.42205907
271.5719064	-1.961735824	-10.40437891
274.5819398	-1.962544624	-10.38591673
277.5919732	-1.96403789	-10.36666927
280.6020067	-1.966227109	-10.34663373
283.6120401	-1.969124224	-10.32580782
286.6220736	-1.972741657	-10.30418977
289.632107	-1.977092335	-10.28177833
292.6421405	-1.98218971	-10.25857278
295.6521739	-1.988047785	-10.23457298
298.6622074	-1.994681135	-10.20977932
301.6722408	-2.002104931	-10.18419282
304.6822742	-2.010334962	-10.15781508
307.6923077	-2.019387657	-10.13064832
310.7023411	-2.029280108	-10.10269544
313.7123746	-2.04003009	-10.07395996
316.722408	-2.051656081	-10.04444611
319.7324415	-2.064177285	-10.01415886
322.7424749	-2.07761365	-9.983103858
325.7525084	-2.091985884	-9.951287564
328.7625418	-2.107315477	-9.918717205
331.7725753	-2.123624711	-9.88540083
334.7826087	-2.14093668	-9.851347334
337.7926421	-2.1592753	-9.816566491
340.8026756	-2.178665316	-9.781068982
343.812709	-2.199132317	-9.744866428
346.8227425	-2.220702734	-9.707971426
349.8327759	-2.243403847	-9.670397582
352.8428094	-2.267263779	-9.632159547
355.8528428	-2.292311492	-9.593273052
358.8628763	-2.318576775	-9.553754945
361.8729097	-2.346090227	-9.513623234
364.8829431	-2.374883236	-9.472897116
367.8929766	-2.404987946	-9.431597025
370.90301	-2.436437219	-9.389744666
373.9130435	-2.469264591	-9.347363053
376.9230769	-2.503504211	-9.304476552
379.9331104	-2.539190776	-9.261110917
382.9431438	-2.576359446	-9.217293327
385.9531773	-2.615045752	-9.173052427
388.9632107	-2.655285485	-9.128418357
391.9732441	-2.697114564	-9.083422795
394.9832776	-2.740568892	-9.038098981
397.993311	-2.785684187	-8.992481751
401.0033445	-2.832495787	-8.946607563
404.0133779	-2.881038433	-8.900514523
407.0234114	-2.931346021	-8.854242402
410.0334448	-2.983451328	-8.807832651
413.0434783	-3.037385691	-8.761328417
416.0535117	-3.093178668	-8.714774541
419.0635452	-3.150857643	-8.668217563
422.0735786	-3.21044739	-8.621705713
425.083612	-3.271969602	-8.575288891
428.0936455	-3.335442354	-8.529018651
431.1036789	-3.400879519	-8.482948163
434.1137124	-3.468290136	-8.437132175
437.1237458	-3.537677701	-8.391626958
440.1337793	-3.60903941	-8.346490243
443.1438127	-3.682365332	-8.301781151
446.1538462	-3.757637518	-8.257560101
449.1638796	-3.834829041	-8.213888712
452.173913	-3.913902974	-8.170829692
455.1839465	-3.9948113	-8.128446712
458.1939799	-4.077493772	-8.086804265
461.2040134	-4.161876709	-8.04596751
464.2140468	-4.24787176	-8.00600211
467.2240803	-4.335374624	-7.966974044
470.2341137	-4.42426377	-7.928949418
473.2441472	-4.514399157	-7.89199425
476.2541806	-4.605620983	-7.856174253
479.264214	-4.697748503	-7.821554604
482.2742475	-4.790578953	-7.788199696
485.2842809	-4.883886606	-7.756172892
488.2943144	-4.97742204	-7.725536258
491.3043478	-5.070911648	-7.696350302
494.3143813	-5.164057465	-7.668673704
497.3244147	-5.256537376	-7.642563039
500.3344482	-5.348005772	-7.61807251
503.3444816	-5.438094727	-7.595253673
506.3545151	-5.526415754	-7.574155178
509.3645485	-5.612562204	-7.554822506
512.3745819	-5.696112344	-7.537297728
515.3846154	-5.776633157	-7.521619266
518.3946488	-5.853684847	-7.507821673
521.4046823	-5.926826031	-7.495935439
524.4147157	-5.995619568	-7.485986801
527.4247492	-6.059638907	-7.477997591
530.4347826	-6.118474828	-7.471985095
533.4448161	-6.171742406	-7.46796195
536.4548495	-6.219087976	-7.465936058
539.4648829	-6.26019588	-7.465910533
542.4749164	-6.294794742	-7.467883676
545.4849498	-6.322663032	-7.47184898
548.4949833	-6.343633672	-7.47779516
551.5050167	-6.357597512	-7.485706221
554.5150502	-6.364505492	-7.495561539
557.5250836	-6.36436941	-7.507335986
560.5351171	-6.357261274	-7.521000064
563.5451505	-6.343311239	-7.536520076
566.5551839	-6.322704274	-7.553858309
569.5652174	-6.295675674	-7.572973242
572.5752508	-6.262505644	-7.593819767
575.5852843	-6.223513177	-7.616349428
578.5953177	-6.179049465	-7.640510672
581.6053512	-6.129491101	-7.666249104
584.6153846	-6.075233283	-7.693507755
587.6254181	-6.01668324	-7.722227353
590.6354515	-5.95425404	-7.75234659
593.6454849	-5.888358914	-7.783802397
596.6555184	-5.819406197	-7.816530211
599.6655518	-5.747794934	-7.850464238
602.6755853	-5.67391118	-7.885537709
605.6856187	-5.598124992	-7.92168313
608.6956522	-5.520788079	-7.958832518
611.7056856	-5.442232074	-7.996917633
614.7157191	-5.362767354	-8.035870191
617.7257525	-5.282682374	-8.075622066
620.735786	-5.202243411	-8.116105483
623.7458194	-5.121694685	-8.157253193
626.7558528	-5.04125877	-8.198998635
629.7658863	-4.961137251	-8.241276083
632.7759197	-4.881511552	-8.284020784
635.7859532	-4.80254392	-8.327169075
638.7959866	-4.724378485	-8.370658491
