100	-14.93800518	-2.889395217
103.0100334	-15.19670944	-2.895797589
106.0200669	-15.46796972	-2.902324067
109.0301003	-15.75239078	-2.908967569
112.0401338	-16.05062702	-2.9157207
115.0501672	-16.36338601	-2.92257576
118.0602007	-16.6914318	-2.929524753
121.0702341	-17.03558758	-2.936559394
124.0802676	-17.39673726	-2.943671119
127.090301	-17.77582496	-2.950851104
130.1003344	-18.17385144	-2.958090276
133.1103679	-18.59186526	-2.965379332
136.1204013	-19.03094591	-2.97270876
139.1304348	-19.49217445	-2.98006886
142.1404682	-19.97658502	-2.987449766
145.1505017	-20.48508697	-2.994841477
148.1605351	-21.01834274	-3.002233881
151.1705686	-21.576579	-3.009616789
154.180602	-22.15929907	-3.016979963
157.1906355	-22.76485232	-3.024313156
160.2006689	-23.38980428	-3.031606143
163.2107023	-24.0280487	-3.038848762
166.2207358	-24.66962993	-3.046030956
169.2307692	-25.29934605	-3.053142812
172.2408027	-25.89544551	-3.060174603
175.2508361	-26.42915882	-3.067116837
178.2608696	-26.86629369	-3.073960301
181.270903	-27.17212077	-3.08069611
184.2809365	-27.31942155	-3.087315754
187.2909699	-27.29684497	-3.093811146
190.3010033	-27.11291507	-3.100174678
193.3110368	-26.79303174	-3.106399269
196.3210702	-26.37147687	-3.112478414
199.3311037	-25.88306113	-3.11840624
202.3411371	-25.35768842	-3.124177558
205.3511706	-24.81832224	-3.129787911
208.361204	-24.28122761	-3.135233628
211.3712375	-23.75720805	-3.140511876
214.3812709	-23.25301741	-3.145620708
217.3913043	-22.77258024	-3.150559113
220.4013378	-22.31792407	-3.155327061
223.4113712	-21.88984571	-3.159925553
226.4214047	-21.48836915	-3.164356664
229.4314381	-21.11305246	-3.16862358
232.4414716	-20.7631901	-3.172730643
235.451505	-20.43794423	-3.176683384
238.4615385	-20.13642904	-3.180488557
241.4715719	-19.85776369	-3.184154164
244.4816054	-19.60110497	-3.187689487
247.4916388	-19.36566665	-3.191105102
250.5016722	-19.1507302	-3.194412899
253.5117057	-18.95565015	-3.197626089
256.5217391	-18.77985597	-3.200759211
259.5317726	-18.62285201	-3.203828132
262.541806	-18.48421615	-3.206850033
265.5518395	-18.36359802	-3.209843402
268.5618729	-18.26071693	-3.212828006
271.5719064	-18.17535982	-3.215824864
274.5819398	-18.1073795	-3.218856209
277.5919732	-18.05669305	-3.221945441
280.6020067	-18.0232806	-3.225117073
283.6120401	-18.00718438	-3.228396664
286.6220736	-18.00850811	-3.23181075
289.632107	-18.02741662	-3.235386761
292.6421405	-18.06413558	-3.239152926
295.6521739	-18.11895131	-3.243138172
298.6622074	-18.19221037	-3.247372018
301.6722408	-18.28431877	-3.251884446
304.6822742	-18.39574019	-3.256705779
307.6923077	-18.52699289	-3.261866539
310.7023411	-18.67864417	-3.267397302
313.7123746	-18.85130133	-3.273328539
316.722408	-19.0455972	-3.27969046
319.7324415	-19.26216761	-3.286512841
322.7424749	-19.501617	-3.29382485
325.7525084	-19.76446651	-3.301654871
