100	-4.567498836	-7.6470517
103.0100334	-4.562807865	-7.646801894
106.0200669	-4.558011151	-7.646537947
109.0301003	-4.55311141	-7.646259295
112.0401338	-4.548111409	-7.645965359
115.0501672	-4.543013963	-7.645655546
118.0602007	-4.537821934	-7.645329252
121.0702341	-4.532538229	-7.644985862
124.0802676	-4.527165797	-7.644624747
127.090301	-4.521707626	-7.644245268
130.1003344	-4.516166747	-7.643846774
133.1103679	-4.510546222	-7.643428604
136.1204013	-4.504849154	-7.642990084
139.1304348	-4.499078673	-7.642530533
142.1404682	-4.493237944	-7.642049258
145.1505017	-4.487330159	-7.641545555
148.1605351	-4.481358537	-7.641018715
151.1705686	-4.475326325	-7.640468015
154.180602	-4.469236791	-7.639892727
157.1906355	-4.463093224	-7.639292113
160.2006689	-4.456898935	-7.638665427
163.2107023	-4.450657253	-7.638011914
166.2207358	-4.444371522	-7.637330815
169.2307692	-4.438045102	-7.636621361
172.2408027	-4.431681366	-7.635882778
175.2508361	-4.425283699	-7.635114284
178.2608696	-4.418855495	-7.634315093
181.270903	-4.412400157	-7.633484411
184.2809365	-4.405921096	-7.632621442
187.2909699	-4.399421727	-7.631725382
190.3010033	-4.392905469	-7.630795424
193.3110368	-4.386375747	-7.629830756
196.3210702	-4.379835984	-7.628830563
199.3311037	-4.373289605	-7.627794025
202.3411371	-4.366740033	-7.626720322
205.3511706	-4.36019069	-7.625608628
208.361204	-4.353644994	-7.624458115
211.3712375	-4.347106359	-7.623267956
214.3812709	-4.340578194	-7.622037318
217.3913043	-4.334063901	-7.620765369
220.4013378	-4.327566875	-7.619451278
223.4113712	-4.321090503	-7.618094209
226.4214047	-4.314638161	-7.616693329
229.4314381	-4.308213219	-7.615247804
232.4414716	-4.301819033	-7.613756801
235.451505	-4.295458949	-7.612219489
238.4615385	-4.2891363	-7.610635035
241.4715719	-4.282854409	-7.609002611
244.4816054	-4.276616582	-7.607321389
247.4916388	-4.270426115	-7.605590545
250.5016722	-4.264286287	-7.603809256
253.5117057	-4.258200362	-7.601976702
256.5217391	-4.252171593	-7.60009207
259.5317726	-4.246203212	-7.598154545
262.541806	-4.240298439	-7.596163322
265.5518395	-4.234460477	-7.594117597
268.5618729	-4.228692512	-7.592016571
271.5719064	-4.222997714	-7.589859453
274.5819398	-4.217379237	-7.587645454
277.5919732	-4.211840215	-7.585373793
280.6020067	-4.206383769	-7.583043696
283.6120401	-4.201013002	-7.580654394
286.6220736	-4.195730997	-7.578205127
289.632107	-4.190540825	-7.575695139
292.6421405	-4.185445535	-7.573123686
295.6521739	-4.180448162	-7.57049003
298.6622074	-4.175551723	-7.567793441
301.6722408	-4.17075922	-7.565033198
304.6822742	-4.166073636	-7.56220859
307.6923077	-4.161497939	-7.559318916
310.7023411	-4.15703508	-7.556363482
